Date,Station_ID,PM2.5,PM10,NO2,SO2,CO,O3,NH3,Benzene,Temperature,Rel_Humidity,Wind_Speed,Wind_Direction,AQI_Category
2020-09-14,STN_031,53.589,102.611,,17.297,1.254,38.939,31.997,1.724,38.0,46.7,14.4,261.5,Moderate
2020-09-14,STN_001,53.949,85.777,32.255,15.667,1.586,35.588,18.719,2.02,17.9,65.3,3.1,263.6,Moderate
2020-09-14,STN_029,61.539,72.927,30.757,31.989,,40.123,,2.642,34.6,52.3,0.5,100.2,Poor
2020-09-14,STN_021,9.959,32.998,14.148,4.325,0.535,42.313,18.816,0.329,32.1,92.9,4.0,239.5,Good
2020-09-14,STN_019,94.383,167.55,86.468,38.111,,21.751,57.03,5.657,30.7,46.6,2.9,124.1,Poor
2020-09-15,STN_022,19.36,31.013,,10.646,0.473,39.013,14.459,1.065,21.4,67.8,0.5,327.5,Satisfactory
2020-09-15,STN_033,112.185,68.209,75.465,41.433,2.817,,62.08,6.823,28.2,69.6,3.1,17.4,Poor
2020-09-15,STN_003,61.685,61.574,26.438,16.186,0.891,34.83,22.301,1.865,20.2,58.7,20.9,134.0,Poor
2020-09-15,STN_040,18.856,35.446,18.469,10.79,0.593,30.291,7.144,1.018,20.2,65.7,3.2,225.7,Satisfactory
2020-09-15,STN_024,106.463,180.453,87.57,31.462,3.352,14.606,50.975,6.639,26.2,58.1,17.7,249.2,Poor
2020-09-15,STN_031,20.385,30.295,24.913,6.341,0.568,44.935,10.19,0.663,41.6,57.9,1.4,316.7,Satisfactory
2020-09-15,STN_030,53.442,115.165,51.478,30.204,1.929,,43.414,2.81,21.4,35.5,16.6,177.6,Moderate
2020-09-15,STN_015,62.914,75.505,35.136,37.932,1.36,22.782,24.162,2.543,11.8,55.7,21.8,225.4,Poor
2020-09-15,STN_014,52.528,44.479,48.495,21.489,1.506,34.776,46.582,,17.1,95.9,3.2,318.3,Moderate
2020-09-15,STN_038,19.597,20.555,14.132,9.307,0.637,34.06,12.271,1.304,19.4,37.6,5.6,301.2,Satisfactory
2020-09-15,STN_014,27.051,47.046,9.598,2.543,0.403,38.697,12.129,0.882,21.6,61.0,7.6,243.3,Satisfactory
2020-09-15,STN_041,155.338,181.422,72.059,,3.93,,37.001,4.909,26.8,75.8,5.3,278.9,Very Poor
2020-09-15,STN_035,206.341,272.378,71.216,66.686,3.865,28.556,99.737,,16.3,21.1,1.3,138.9,Very Poor
2020-09-15,STN_015,67.08,95.119,,13.974,0.826,24.213,35.987,2.275,16.4,62.7,17.3,96.0,Poor
2020-09-15,STN_031,23.772,42.384,12.963,11.505,0.242,44.026,18.407,0.588,33.1,43.5,2.7,244.0,Satisfactory
2020-09-16,STN_013,117.277,238.23,91.978,57.888,3.309,19.064,,3.147,37.7,26.7,7.6,140.6,Poor
2020-09-16,STN_033,198.222,267.193,87.067,83.25,3.879,22.209,,10.895,20.4,51.2,6.2,88.7,Very Poor
2020-09-16,STN_005,15.167,6.006,16.605,7.967,0.561,51.87,12.614,0.789,26.7,93.0,8.9,17.9,Satisfactory
2020-09-16,STN_026,81.91,100.382,55.584,47.235,1.818,23.726,43.006,5.647,14.7,64.7,0.5,25.5,Poor
2020-09-16,STN_034,71.635,85.543,17.333,22.329,1.938,29.735,43.153,2.174,41.5,58.7,3.8,199.7,Poor
2020-09-16,STN_012,103.317,235.079,66.976,60.143,2.092,20.904,59.269,5.516,29.1,73.3,1.0,166.8,Poor
2020-09-16,STN_036,132.168,190.988,87.194,43.239,2.982,23.41,37.687,6.497,19.5,31.4,9.9,130.0,Poor
2020-09-16,STN_006,59.795,53.964,28.499,15.553,1.174,25.113,40.238,2.403,26.9,50.1,5.0,102.3,Poor
2020-09-16,STN_042,124.415,158.615,78.99,42.036,3.275,12.224,53.64,5.122,19.7,45.0,8.3,331.9,Poor
2020-09-17,STN_023,14.873,39.549,14.709,8.151,0.664,,4.709,0.696,4.9,68.0,17.2,224.0,Satisfactory
2020-09-17,STN_006,60.309,,53.804,15.967,1.382,,33.185,1.946,27.7,61.8,2.3,210.6,Poor
2020-09-17,STN_004,59.656,107.328,48.892,20.489,1.411,31.267,17.391,1.441,22.0,49.5,3.1,94.1,Poor
2020-09-17,STN_010,,77.57,27.166,29.612,1.456,35.178,29.889,1.773,39.9,76.5,4.1,67.6,Unknown
2020-09-17,STN_031,17.353,36.645,15.667,4.769,0.403,37.2,6.036,0.844,24.9,71.3,9.2,208.5,Satisfactory
2020-09-17,STN_013,128.885,151.266,76.975,50.777,3.065,16.062,31.735,7.398,39.9,77.9,9.4,104.5,Poor
2020-09-17,STN_018,88.62,78.852,36.64,20.857,1.73,19.235,9.856,2.238,22.8,84.8,3.8,155.5,Poor
2020-09-17,STN_017,17.071,43.742,5.684,3.808,0.45,46.309,15.506,0.662,30.6,63.1,3.2,341.0,Satisfactory
2020-09-17,STN_040,47.513,99.942,35.64,26.009,1.131,20.881,18.771,2.502,32.7,69.6,38.8,239.2,Moderate
2020-09-18,STN_026,11.352,15.392,14.472,6.948,0.553,38.817,10.209,0.74,27.3,92.8,8.1,86.9,Good
2020-09-18,STN_021,42.3,74.654,38.749,26.269,1.049,,17.954,2.445,43.5,84.8,3.5,273.6,Moderate
2020-09-18,STN_041,7.039,28.099,17.948,11.299,0.361,37.854,11.193,0.71,21.7,63.3,5.7,348.7,Good
2020-09-18,STN_013,13.112,32.895,20.729,7.537,0.331,49.208,12.932,0.808,15.2,40.2,7.9,40.2,Satisfactory
2020-09-18,STN_022,18.803,16.298,24.52,3.533,0.352,46.989,8.531,0.728,36.9,55.9,14.2,336.9,Satisfactory
2020-09-18,STN_025,39.802,71.332,,28.48,1.592,41.595,25.184,2.846,22.1,28.2,7.7,310.8,Moderate
2020-09-18,STN_030,19.968,39.56,14.743,5.517,0.4,38.484,22.437,0.822,13.3,86.0,2.8,168.1,Satisfactory
2020-09-18,STN_034,22.559,31.976,4.084,5.318,0.468,49.479,7.795,0.827,27.1,59.5,3.5,84.0,Satisfactory
2020-09-18,STN_001,86.52,170.662,76.126,67.262,2.609,26.237,42.497,4.463,41.8,68.6,9.6,173.7,Poor
2020-09-18,STN_030,90.387,154.699,59.378,54.084,1.88,18.074,52.72,5.331,7.5,87.7,0.5,251.3,Poor
2020-09-19,STN_038,16.946,,25.397,4.869,0.424,54.839,16.298,0.64,35.5,51.5,3.4,38.5,Satisfactory
2020-09-19,STN_019,14.871,27.295,11.122,,0.335,47.671,,0.714,34.8,22.7,3.1,89.2,Satisfactory
2020-09-19,STN_011,143.333,182.198,65.507,47.398,2.042,22.721,57.547,4.34,12.5,74.8,6.0,315.6,Poor
2020-09-19,STN_025,66.568,92.318,29.118,11.434,,32.025,23.14,,17.6,100.0,2.2,259.9,Poor
2020-09-19,STN_018,53.573,,27.921,18.162,1.541,31.829,9.453,1.998,32.1,57.9,22.6,177.0,Moderate
2020-09-19,STN_023,120.333,207.474,72.158,48.13,1.302,25.722,40.936,5.674,29.1,67.4,10.5,295.1,Poor
2020-09-19,STN_042,102.473,91.141,108.803,29.531,3.273,17.66,75.941,5.545,20.5,42.4,2.2,342.3,Poor
2020-09-19,STN_013,116.019,196.579,54.435,36.958,2.764,18.557,57.746,6.921,24.1,62.1,3.3,102.2,Poor
2020-09-20,STN_017,17.155,35.247,10.128,7.488,,52.122,14.427,0.711,32.5,38.3,8.6,210.3,Satisfactory
2020-09-20,STN_037,55.302,65.822,32.254,18.642,1.351,33.477,,2.514,33.6,63.9,40.0,17.2,Poor
2020-09-20,STN_004,,142.709,51.34,25.287,1.611,33.456,30.163,1.858,20.2,46.6,4.9,245.9,Unknown
2020-09-20,STN_025,119.637,125.312,74.598,31.441,2.841,26.893,51.395,,36.7,43.4,6.7,309.3,Poor
2020-09-20,STN_014,52.204,63.913,29.382,15.769,1.818,40.648,27.012,1.898,37.5,100.0,7.7,149.9,Moderate
2020-09-20,STN_007,154.959,147.105,148.423,95.363,5.395,14.021,86.775,11.588,27.3,59.8,6.6,294.7,Very Poor
2020-09-20,STN_025,126.14,258.469,87.303,53.667,2.744,22.558,66.875,4.632,25.9,52.9,3.3,72.0,Poor
2020-09-20,STN_023,55.396,122.409,29.511,23.704,1.406,26.542,36.568,1.523,27.2,54.1,1.5,304.4,Poor
2020-09-20,STN_017,93.197,212.108,,31.889,3.477,24.415,55.251,6.737,24.7,48.1,1.6,300.2,Poor
2020-09-20,STN_021,118.436,138.089,80.61,49.927,2.994,13.3,41.991,6.312,21.0,45.0,3.0,189.0,Poor
2020-09-21,STN_041,210.166,358.707,107.609,96.731,4.805,17.833,95.421,18.322,38.1,55.7,7.5,126.4,Very Poor
2020-09-21,STN_026,131.136,123.594,98.649,59.742,3.269,31.107,56.846,7.111,16.9,61.6,1.6,229.7,Poor
2020-09-21,STN_030,76.81,197.2,60.887,44.864,2.274,,66.136,5.785,30.7,72.7,5.9,68.7,Poor
2020-09-21,STN_011,56.852,207.658,99.74,37.213,3.033,19.409,66.69,6.057,18.1,58.1,13.4,53.6,Poor
2020-09-21,STN_030,11.082,46.879,8.149,6.339,0.392,49.472,10.912,0.81,22.8,78.8,10.8,240.0,Good
2020-09-21,STN_016,104.356,102.179,82.583,35.796,3.061,29.545,46.544,6.387,34.4,73.6,2.3,347.2,Poor
2020-09-21,STN_023,86.087,178.898,93.341,50.183,3.847,20.77,59.827,,35.7,76.2,2.9,222.8,Poor
2020-09-21,STN_030,127.098,137.525,64.52,41.509,2.857,23.516,48.371,5.08,8.2,94.9,3.9,246.3,Poor
2020-09-21,STN_026,48.929,61.417,22.982,25.733,1.428,29.648,30.182,2.649,24.2,55.9,9.6,141.9,Moderate
2020-09-21,STN_042,189.822,337.802,,,5.155,9.108,,14.229,13.5,78.9,1.7,197.7,Very Poor
2020-09-21,STN_010,228.321,319.028,106.224,44.861,,19.975,100.364,14.043,18.8,77.7,1.3,1.5,Very Poor
2020-09-22,STN_029,178.148,282.729,,90.903,6.179,16.823,75.906,15.357,34.0,55.2,2.3,150.8,Very Poor
2020-09-22,STN_042,26.744,31.11,24.964,7.244,0.592,45.928,8.582,0.74,20.1,52.2,4.0,311.1,Satisfactory
2020-09-22,STN_025,17.588,37.482,15.697,10.018,0.391,47.477,7.803,0.749,17.8,45.8,7.9,84.7,Satisfactory
2020-09-22,STN_015,115.377,229.603,77.046,64.944,2.877,16.214,80.387,6.012,34.7,39.1,7.9,20.5,Poor
2020-09-22,STN_024,181.391,218.923,100.777,92.034,6.201,9.899,87.935,10.271,23.3,30.7,2.2,145.1,Very Poor
2020-09-22,STN_036,207.722,293.904,114.718,95.735,6.303,7.734,87.005,11.187,15.7,44.2,11.6,137.8,Very Poor
2020-09-22,STN_031,67.655,111.355,20.474,30.989,,37.622,15.136,2.218,43.0,42.3,5.7,115.2,Poor
2020-09-22,STN_012,35.482,24.221,22.672,20.6,1.164,19.58,37.81,2.746,20.6,51.1,16.2,175.0,Moderate
2020-09-22,STN_016,85.298,171.672,88.072,,2.956,12.973,53.774,6.986,16.7,49.9,9.0,58.6,Poor
2020-09-23,STN_039,14.007,13.394,18.753,8.094,0.446,41.995,15.22,0.642,19.9,72.9,19.2,342.0,Satisfactory
2020-09-23,STN_019,119.746,163.829,58.716,34.611,3.112,27.981,38.557,5.918,27.4,68.9,12.4,229.3,Poor
2020-09-23,STN_036,195.814,353.031,148.274,84.919,4.273,20.14,110.959,16.971,11.8,60.1,1.2,117.5,Very Poor
2020-09-23,STN_024,174.71,318.086,135.46,77.339,5.897,,83.82,16.208,22.9,62.4,4.2,114.3,Very Poor
2020-09-23,STN_010,52.669,96.885,32.827,32.466,1.026,30.865,27.798,2.189,23.4,58.0,6.7,165.7,Moderate
2020-09-23,STN_008,70.799,136.209,49.42,27.252,1.549,26.165,37.322,2.48,20.6,53.2,3.5,226.8,Poor
2020-09-23,STN_007,62.926,82.871,32.228,19.55,1.144,22.368,30.912,1.88,36.7,43.5,9.9,320.4,Poor
2020-09-23,STN_034,27.833,32.905,7.689,1.569,0.248,44.096,7.489,0.294,32.3,61.3,2.0,290.4,Satisfactory
2020-09-23,STN_003,73.445,73.551,52.847,15.138,1.117,35.986,13.644,2.446,35.2,70.8,2.7,84.3,Poor
2020-09-23,STN_026,215.644,393.039,107.125,92.857,3.943,18.758,95.108,9.352,14.0,49.2,0.6,330.6,Very Poor
2020-09-24,STN_037,142.091,359.605,120.603,115.263,4.965,17.699,109.872,15.091,24.0,19.1,7.9,8.4,Poor
2020-09-24,STN_038,66.042,49.553,31.16,25.873,0.925,,20.788,1.663,13.5,33.5,3.7,256.0,Poor
2020-09-24,STN_038,61.073,103.017,23.538,22.936,,31.037,26.853,,30.3,42.0,8.9,247.4,Poor
2020-09-24,STN_020,131.045,190.524,37.519,64.133,2.579,20.145,80.892,5.13,18.9,38.6,0.5,310.2,Poor
2020-09-24,STN_021,56.413,,38.501,19.02,1.397,31.422,39.725,3.275,22.7,60.1,7.1,57.4,Poor
2020-09-24,STN_032,140.661,110.308,72.532,34.375,2.584,25.326,52.31,6.853,19.6,67.1,3.0,280.2,Poor
2020-09-24,STN_028,30.499,56.119,23.184,19.3,1.065,32.409,17.108,1.944,30.2,81.3,0.5,250.6,Satisfactory
2020-09-24,STN_031,22.398,35.124,3.37,12.133,0.732,42.165,9.594,,24.4,77.6,7.6,213.3,Satisfactory
2020-09-24,STN_009,210.286,219.087,100.828,114.24,4.661,17.369,97.742,15.467,22.1,49.4,0.7,224.7,Very Poor
2020-09-24,STN_011,121.925,178.585,73.142,36.406,2.286,26.423,53.508,5.444,14.9,65.1,0.5,164.6,Poor
2020-09-24,STN_024,213.007,302.726,,86.748,4.916,,76.148,15.948,25.3,68.2,10.2,255.0,Very Poor
2020-09-25,STN_030,102.695,,88.054,39.831,2.84,26.103,58.938,5.157,32.4,76.9,5.2,288.9,Poor
2020-09-25,STN_029,108.94,137.453,73.963,69.033,2.363,22.487,52.208,7.253,26.3,58.5,1.1,211.5,Poor
2020-09-25,STN_002,112.445,112.267,59.654,51.858,3.442,26.343,,5.753,31.1,18.8,4.4,29.0,Poor
2020-09-25,STN_006,48.705,,59.008,56.417,1.805,23.207,67.455,5.886,25.0,47.8,7.3,274.5,Moderate
2020-09-25,STN_004,53.489,90.83,,27.204,1.211,26.732,23.888,1.599,31.8,71.7,9.1,279.3,Moderate
2020-09-25,STN_001,174.894,281.314,115.711,98.48,5.48,8.511,92.279,11.495,27.9,67.2,3.0,192.4,Very Poor
2020-09-25,STN_019,184.805,244.589,105.972,106.767,3.835,14.756,88.491,14.056,24.7,60.1,0.5,231.6,Very Poor
2020-09-25,STN_015,49.407,136.427,27.524,19.717,1.65,41.901,29.269,1.869,33.0,48.5,6.4,7.7,Moderate
2020-09-25,STN_005,118.37,135.996,102.483,37.288,,22.753,49.763,6.553,30.3,100.0,5.8,171.1,Poor
2020-09-25,STN_002,111.27,205.643,76.59,40.587,2.789,18.955,,6.87,31.3,14.4,34.9,295.9,Poor
2020-09-26,STN_020,223.225,309.687,95.314,81.135,5.182,13.69,97.369,12.157,17.2,46.3,14.3,146.5,Very Poor
2020-09-26,STN_019,183.192,293.623,176.769,79.931,3.972,14.438,84.41,13.789,43.0,73.8,4.2,258.6,Very Poor
2020-09-26,STN_038,,74.674,50.989,26.661,1.279,29.316,23.1,2.09,28.2,62.6,0.5,145.4,Unknown
2020-09-26,STN_001,210.956,304.587,143.996,88.741,2.727,9.915,81.009,6.729,23.6,40.3,0.5,133.7,Very Poor
2020-09-26,STN_001,49.804,110.059,33.434,19.039,1.751,,36.823,2.764,20.0,38.2,12.4,210.5,Moderate
2020-09-26,STN_028,100.138,206.179,89.164,30.632,2.996,21.439,63.5,6.879,26.4,79.0,4.1,274.3,Poor
2020-09-26,STN_006,70.868,45.085,41.245,14.609,1.692,33.962,8.032,1.673,25.8,58.8,1.9,50.9,Poor
2020-09-26,STN_010,,38.159,19.246,5.485,0.53,25.111,8.172,0.943,15.2,45.1,6.9,22.0,Unknown
2020-09-26,STN_030,150.538,201.879,126.086,83.881,5.831,14.471,68.902,4.154,24.9,79.3,1.1,300.2,Very Poor
2020-09-26,STN_017,196.277,276.011,129.256,95.272,5.618,14.583,80.793,13.414,8.8,38.8,1.4,179.3,Very Poor
2020-09-26,STN_040,101.688,145.683,,47.821,2.582,28.353,32.832,7.379,22.2,78.0,8.9,203.3,Poor
2020-09-26,STN_022,91.974,186.173,46.688,47.295,,26.559,39.318,4.543,26.9,47.1,7.8,211.1,Poor
2020-09-26,STN_028,4.365,54.388,20.953,10.318,0.638,42.822,,0.85,17.1,70.2,6.4,38.1,Good
2020-09-26,STN_015,34.857,116.276,25.004,,1.226,29.12,28.352,1.258,28.7,84.6,1.2,1.8,Satisfactory
2020-09-26,STN_003,134.394,116.211,107.788,27.222,3.266,21.863,,8.861,22.4,100.0,4.7,354.0,Poor
2020-09-26,STN_025,19.648,32.15,16.42,4.657,0.559,38.506,18.302,0.579,37.7,56.8,14.0,226.4,Satisfactory
2020-09-27,STN_020,212.033,266.727,110.102,103.438,4.087,12.258,113.258,10.678,26.1,73.5,2.7,4.4,Very Poor
2020-09-27,STN_011,93.561,172.323,93.807,,2.725,28.504,53.758,4.955,24.6,52.5,0.6,307.8,Poor
2020-09-27,STN_032,21.148,18.471,19.166,13.471,0.545,43.282,9.283,0.834,26.3,75.2,0.5,269.9,Satisfactory
2020-09-27,STN_018,94.656,110.663,30.729,12.558,0.927,34.364,14.575,2.776,12.4,93.0,6.0,123.0,Poor
2020-09-27,STN_009,224.489,278.832,94.775,,5.083,7.077,125.361,11.408,9.5,69.7,17.7,131.4,Very Poor
2020-09-27,STN_001,130.51,99.896,50.956,49.497,3.39,23.189,57.567,6.612,18.5,54.6,27.7,191.7,Poor
2020-09-27,STN_002,119.31,,63.537,62.39,3.133,22.187,68.498,4.682,17.5,86.8,3.0,141.5,Poor
2020-09-27,STN_024,39.745,67.635,38.044,14.706,1.035,,21.338,1.836,20.8,31.1,3.9,278.1,Moderate
2020-09-27,STN_030,229.745,320.025,115.371,106.961,5.176,11.787,86.751,16.868,26.3,62.8,1.2,163.5,Very Poor
2020-09-27,STN_016,66.984,114.652,42.824,24.982,1.418,44.815,24.338,2.13,28.5,52.5,3.9,116.7,Poor
2020-09-27,STN_018,59.421,89.082,21.999,18.434,1.04,18.722,19.335,1.825,31.6,61.2,7.3,305.4,Poor
2020-09-27,STN_002,54.704,83.569,30.284,26.542,1.815,26.674,19.694,1.406,28.7,26.7,7.7,260.0,Moderate
2020-09-27,STN_003,,32.805,10.268,4.028,0.389,33.909,16.784,0.703,22.0,56.7,1.2,64.1,Unknown
2020-09-27,STN_038,54.292,62.528,31.277,28.522,1.88,39.363,27.672,2.133,21.7,51.9,0.5,196.2,Moderate
2020-09-27,STN_019,38.22,98.451,54.04,25.496,1.783,35.37,30.405,1.358,25.2,41.5,4.1,291.5,Moderate
2020-09-27,STN_034,181.719,351.918,114.644,86.461,5.875,,57.361,15.251,14.5,38.2,9.1,332.9,Very Poor
2020-09-27,STN_009,50.342,69.185,35.409,20.978,,28.268,12.767,1.462,19.1,75.2,7.8,121.2,Moderate
2020-09-27,STN_004,14.818,18.577,24.578,9.762,0.496,43.393,6.757,0.93,35.5,64.2,14.9,101.8,Satisfactory
2020-09-28,STN_020,136.044,173.611,98.811,51.661,2.245,23.967,35.777,5.257,30.0,40.9,1.3,240.6,Poor
2020-09-28,STN_011,20.335,32.71,23.897,5.753,0.52,41.638,19.051,0.718,28.8,50.1,5.2,245.5,Satisfactory
2020-09-28,STN_024,124.33,174.873,65.071,48.62,2.363,24.546,54.46,7.748,18.7,92.5,1.4,27.4,Poor
2020-09-28,STN_036,62.818,91.041,39.016,10.527,1.238,34.28,38.068,2.348,26.8,51.8,1.6,193.3,Poor
2020-09-28,STN_026,120.462,193.558,60.127,44.739,2.454,20.125,72.859,5.846,30.3,90.8,14.5,129.3,Poor
2020-09-28,STN_026,53.672,54.743,58.233,23.484,0.818,29.455,37.114,2.933,28.0,20.9,0.5,117.1,Moderate
2020-09-28,STN_005,32.342,,14.469,10.882,0.355,43.873,16.784,0.782,27.7,41.9,6.6,320.5,Satisfactory
2020-09-28,STN_008,45.639,,37.492,27.089,1.175,34.207,19.647,1.76,19.6,39.4,5.6,38.3,Moderate
2020-09-28,STN_034,38.944,137.992,49.701,21.753,1.419,23.945,26.535,2.264,13.5,40.9,2.1,306.8,Moderate
2020-09-29,STN_036,67.166,95.999,49.069,19.318,1.392,30.114,37.09,2.109,22.1,30.8,2.7,192.6,Poor
2020-09-29,STN_003,211.06,268.338,83.49,62.034,6.253,15.878,75.22,17.778,17.8,50.5,1.2,58.7,Very Poor
2020-09-29,STN_035,199.641,261.04,82.974,99.658,5.608,10.147,84.869,10.369,42.3,80.6,4.2,172.1,Very Poor
2020-09-29,STN_029,45.619,118.507,33.071,23.095,2.428,,33.385,2.271,33.7,46.9,9.9,144.1,Moderate
2020-09-29,STN_022,222.703,254.631,96.199,95.927,4.838,18.974,90.547,13.264,16.0,63.2,14.6,215.1,Very Poor
2020-09-29,STN_039,184.529,301.844,132.331,92.362,3.918,16.292,84.331,13.438,29.0,85.0,2.6,220.5,Very Poor
2020-09-29,STN_028,84.506,85.819,44.82,,,29.169,23.844,1.816,24.9,67.8,1.5,231.7,Poor
2020-09-29,STN_017,44.18,57.366,,26.884,,35.997,34.368,2.36,15.9,52.0,11.6,120.9,Moderate
2020-09-29,STN_006,7.977,17.356,11.125,7.255,0.553,42.687,14.388,0.666,13.3,90.0,3.6,59.8,Good
2020-09-29,STN_005,,139.721,78.616,44.422,2.032,23.661,45.164,5.805,16.2,53.2,3.6,301.6,Unknown
2020-09-29,STN_041,,357.808,163.48,99.834,5.407,20.961,81.336,12.766,14.6,67.6,0.5,115.7,Unknown
2020-09-29,STN_019,24.77,43.074,0.0,,0.451,49.664,13.414,0.435,19.5,38.0,29.0,313.2,Satisfactory
2020-09-29,STN_025,111.871,211.77,39.916,,3.057,21.267,74.445,6.908,13.7,77.8,0.5,14.2,Poor
2020-09-29,STN_018,108.035,120.365,82.052,43.845,3.228,21.736,49.319,4.427,30.5,52.1,4.3,47.4,Poor
2020-09-29,STN_026,141.103,142.372,90.356,47.777,2.67,15.955,23.792,4.797,15.6,43.2,21.5,228.5,Poor
2020-09-30,STN_038,9.336,,8.301,3.982,0.793,45.509,21.647,0.607,18.0,51.2,1.7,130.8,Good
2020-09-30,STN_006,12.434,22.486,14.912,,0.357,45.829,4.487,0.716,37.8,44.9,20.8,61.4,Satisfactory
2020-09-30,STN_036,219.649,178.104,137.865,79.516,5.687,17.37,62.482,15.702,33.3,76.1,4.7,119.7,Very Poor
2020-09-30,STN_005,45.062,108.208,40.223,26.841,2.122,,26.418,1.362,19.2,52.8,0.8,187.4,Moderate
2020-09-30,STN_014,173.628,316.637,109.279,74.216,,18.712,88.13,9.376,13.0,60.1,7.9,154.3,Very Poor
2020-09-30,STN_032,69.412,242.864,91.304,60.141,2.33,25.419,54.251,6.945,32.0,48.6,4.0,173.0,Poor
2020-09-30,STN_015,76.7,174.837,,49.301,3.259,24.131,34.015,5.191,31.3,65.0,11.7,71.9,Poor
2020-09-30,STN_011,10.147,,14.133,10.41,0.589,38.838,17.073,0.653,23.9,71.7,2.3,91.6,Good
2020-09-30,STN_011,100.156,161.963,,51.987,3.067,20.047,47.264,,34.3,58.0,7.5,276.8,Poor
2020-09-30,STN_039,64.217,103.216,35.847,6.965,1.575,34.45,49.192,2.225,8.2,46.6,27.6,302.2,Poor
2020-10-01,STN_041,56.649,57.223,51.037,31.262,1.605,37.829,32.824,2.961,10.7,64.2,0.9,326.6,Poor
2020-10-01,STN_035,46.947,82.138,,18.389,1.74,12.426,37.344,2.02,19.7,48.2,0.5,256.0,Moderate
2020-10-01,STN_010,21.264,,48.407,15.262,1.427,38.766,40.796,,27.3,65.0,8.8,336.6,Satisfactory
2020-10-01,STN_021,40.098,96.965,41.151,24.181,0.918,31.561,31.944,1.682,16.2,65.1,12.3,100.2,Moderate
2020-10-01,STN_020,81.434,,67.358,39.586,2.827,22.309,73.662,6.232,25.2,43.8,4.7,332.1,Poor
2020-10-01,STN_042,126.552,149.098,65.891,45.749,3.592,,53.098,4.839,36.1,56.2,0.8,316.7,Poor
2020-10-01,STN_034,90.309,190.481,79.161,32.057,3.736,29.061,39.0,5.743,21.6,59.6,28.8,256.2,Poor
2020-10-01,STN_040,117.748,111.235,69.705,,3.464,20.163,,5.177,32.2,61.8,6.5,341.8,Poor
2020-10-01,STN_027,18.83,40.183,9.861,8.199,0.556,43.144,14.619,0.68,20.7,62.1,4.3,225.7,Satisfactory
2020-10-01,STN_009,,80.149,39.583,,1.115,43.45,27.037,2.787,37.4,68.0,3.2,85.2,Unknown
2020-10-01,STN_031,183.938,230.08,93.193,66.819,6.137,21.174,87.402,12.48,13.6,93.4,0.7,82.7,Very Poor
2020-10-02,STN_003,24.016,28.002,9.447,9.283,0.624,40.178,11.101,,22.3,77.6,3.0,31.2,Satisfactory
2020-10-02,STN_012,101.964,205.801,37.05,59.05,3.234,22.612,54.747,8.13,29.3,53.2,2.6,197.2,Poor
2020-10-02,STN_016,56.514,84.241,45.491,32.026,1.858,24.254,44.255,1.225,23.4,44.4,0.5,102.5,Poor
2020-10-02,STN_020,65.647,61.252,44.784,21.966,1.675,27.746,13.835,2.448,28.7,45.0,5.8,162.2,Poor
2020-10-02,STN_014,130.671,173.002,60.933,48.763,3.156,12.969,63.178,5.885,24.7,56.5,1.2,247.5,Poor
2020-10-02,STN_008,152.56,303.275,96.225,77.798,,16.272,73.833,16.245,10.2,54.4,0.7,257.5,Very Poor
2020-10-02,STN_024,39.487,54.15,55.719,20.067,1.52,32.934,,1.639,20.3,63.8,1.7,324.9,Moderate
2020-10-02,STN_039,9.975,26.694,16.358,7.13,0.586,45.985,10.674,0.833,32.3,65.9,33.9,324.8,Good
2020-10-02,STN_019,54.727,91.042,44.258,29.691,0.901,,28.087,1.367,17.1,60.1,15.4,189.3,Moderate
2020-10-02,STN_021,235.897,378.845,100.101,77.488,4.65,17.694,76.864,9.847,24.1,25.9,7.7,55.1,Very Poor
2020-10-03,STN_034,135.837,349.143,93.258,88.804,6.264,0.872,82.521,8.744,19.1,75.2,0.6,116.3,Poor
2020-10-03,STN_023,234.458,259.036,132.127,108.64,3.602,14.672,130.824,11.796,25.8,82.4,1.5,193.3,Very Poor
2020-10-03,STN_017,18.684,26.531,6.261,8.681,0.506,30.114,14.206,,30.9,20.5,2.6,320.9,Satisfactory
2020-10-03,STN_015,6.551,28.613,17.182,14.925,0.591,37.198,7.118,1.096,29.7,69.9,2.0,185.0,Good
2020-10-03,STN_004,87.383,206.75,78.358,50.165,4.488,20.275,58.435,3.421,41.1,62.8,4.6,280.8,Poor
2020-10-03,STN_025,165.266,201.122,71.374,97.864,4.94,11.325,71.216,15.861,29.0,50.6,12.1,316.2,Very Poor
2020-10-03,STN_015,,198.353,121.973,58.587,5.252,11.705,112.262,17.502,26.8,53.0,1.4,48.6,Unknown
2020-10-03,STN_032,26.242,41.889,15.158,6.983,0.613,34.544,5.817,1.147,40.4,68.7,3.0,26.0,Satisfactory
2020-10-03,STN_018,74.492,88.941,73.327,42.291,3.165,23.447,41.019,5.778,13.5,39.6,3.5,26.5,Poor
2020-10-03,STN_018,64.959,110.198,66.857,44.979,1.322,33.501,34.076,1.173,18.9,62.1,14.0,24.5,Poor
2020-10-03,STN_005,78.831,196.084,43.999,50.888,3.299,19.096,56.486,5.7,17.6,54.5,7.3,243.6,Poor
2020-10-03,STN_021,74.449,218.453,72.447,47.513,2.707,9.15,34.019,5.102,18.6,94.5,3.9,118.8,Poor
2020-10-03,STN_041,4.382,25.887,7.952,,0.699,50.776,4.033,,26.4,49.7,5.6,30.2,Good
